,location,trap_type,date_start,date_stop,count,days_off,year,month,doy,days_out
6396,Rising Sun,CEW Pheromone,1/5/2008,4/5/2008,0,4,2008,5,122,3
6397,Seaford,CEW BLT,1/5/2008,4/5/2008,0,4,2008,5,122,3
6398,Seaford,CEW Pheromone,1/5/2008,4/5/2008,0,4,2008,5,122,3
6399,Wyoming,CEW BLT,1/5/2008,4/5/2008,0,4,2008,5,122,3
6400,Wyoming,CEW Pheromone,1/5/2008,4/5/2008,0,4,2008,5,122,3
6401,Bridgeville,CEW BLT,5/5/2008,7/5/2008,0.66,3,2008,5,126,2
6402,Bridgeville,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6403,Concord,CEW BLT,5/5/2008,7/5/2008,0,3,2008,5,126,2
6404,Concord,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6405,Dover,CEW BLT,5/5/2008,7/5/2008,0,3,2008,5,126,2
6406,Dover,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6407,Georgetown,CEW BLT,5/5/2008,7/5/2008,0,3,2008,5,126,2
6408,Georgetown,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6409,Harrington,CEW BLT,5/5/2008,7/5/2008,0.33,3,2008,5,126,2
6410,Harrington,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6411,Laurel,CEW BLT,5/5/2008,7/5/2008,0.33,3,2008,5,126,2
6412,Laurel,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6413,Milford,CEW BLT,5/5/2008,7/5/2008,0.66,3,2008,5,126,2
6414,Milford,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6415,Rising Sun,CEW BLT,5/5/2008,7/5/2008,0,3,2008,5,126,2
6416,Rising Sun,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6417,Seaford,CEW BLT,5/5/2008,7/5/2008,0,3,2008,5,126,2
6418,Seaford,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6419,Wyoming,CEW BLT,5/5/2008,7/5/2008,0,3,2008,5,126,2
6420,Wyoming,CEW Pheromone,5/5/2008,7/5/2008,0,3,2008,5,126,2
6421,Bridgeville,CEW BLT,8/5/2008,11/5/2008,4,4,2008,5,129,3
6422,Bridgeville,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6423,Concord,CEW BLT,8/5/2008,11/5/2008,0,4,2008,5,129,3
6424,Concord,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6425,Dover,CEW BLT,8/5/2008,11/5/2008,0,4,2008,5,129,3
6426,Dover,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6427,Georgetown,CEW BLT,8/5/2008,11/5/2008,0.25,4,2008,5,129,3
6428,Georgetown,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6429,Harrington,CEW BLT,8/5/2008,11/5/2008,0.5,4,2008,5,129,3
6430,Harrington,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6431,Laurel,CEW BLT,8/5/2008,11/5/2008,0.25,4,2008,5,129,3
6432,Laurel,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6433,Milford,CEW BLT,8/5/2008,11/5/2008,0,4,2008,5,129,3
6434,Milford,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6435,Rising Sun,CEW BLT,8/5/2008,11/5/2008,0,4,2008,5,129,3
6436,Rising Sun,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6437,Seaford,CEW BLT,8/5/2008,11/5/2008,0,4,2008,5,129,3
6438,Seaford,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6439,Wyoming,CEW BLT,8/5/2008,11/5/2008,0,4,2008,5,129,3
6440,Wyoming,CEW Pheromone,8/5/2008,11/5/2008,0,4,2008,5,129,3
6441,Bridgeville,CEW BLT,12/5/2008,15/5/2008,2.33,4,2008,5,133,3
6442,Bridgeville,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6443,Concord,CEW BLT,12/5/2008,15/5/2008,0,4,2008,5,133,3
6444,Concord,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6445,Dover,CEW BLT,12/5/2008,15/5/2008,0.66,4,2008,5,133,3
6446,Dover,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6447,Georgetown,CEW BLT,12/5/2008,15/5/2008,0,4,2008,5,133,3
6448,Georgetown,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6449,Harrington,CEW BLT,12/5/2008,15/5/2008,0,4,2008,5,133,3
6450,Harrington,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6451,Laurel,CEW BLT,12/5/2008,15/5/2008,0.33,4,2008,5,133,3
6452,Laurel,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6453,Milford,CEW BLT,12/5/2008,15/5/2008,0,4,2008,5,133,3
6454,Milford,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6455,Rising Sun,CEW BLT,12/5/2008,15/5/2008,0,4,2008,5,133,3
6456,Rising Sun,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6457,Seaford,CEW BLT,12/5/2008,15/5/2008,0.33,4,2008,5,133,3
6458,Seaford,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6459,Wyoming,CEW BLT,12/5/2008,15/5/2008,0,4,2008,5,133,3
6460,Wyoming,CEW Pheromone,12/5/2008,15/5/2008,0,4,2008,5,133,3
6461,Bridgeville,CEW BLT,16/5/2008,18/5/2008,2,3,2008,5,137,2
6462,Bridgeville,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6463,Concord,CEW BLT,16/5/2008,18/5/2008,0.75,3,2008,5,137,2
6464,Concord,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6465,Dover,CEW BLT,16/5/2008,18/5/2008,0.25,3,2008,5,137,2
6466,Dover,CEW Pheromone,16/5/2008,18/5/2008,0.5,3,2008,5,137,2
6467,Georgetown,CEW BLT,16/5/2008,18/5/2008,0,3,2008,5,137,2
6468,Georgetown,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6469,Harrington,CEW BLT,16/5/2008,18/5/2008,0.75,3,2008,5,137,2
6470,Harrington,CEW Pheromone,16/5/2008,18/5/2008,0.5,3,2008,5,137,2
6471,Laurel,CEW BLT,16/5/2008,18/5/2008,1,3,2008,5,137,2
6472,Laurel,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6473,Milford,CEW BLT,16/5/2008,18/5/2008,0.75,3,2008,5,137,2
6474,Milford,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6475,Rising Sun,CEW BLT,16/5/2008,18/5/2008,0.25,3,2008,5,137,2
6476,Rising Sun,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6477,Seaford,CEW BLT,16/5/2008,18/5/2008,0.5,3,2008,5,137,2
6478,Seaford,CEW Pheromone,16/5/2008,18/5/2008,0.25,3,2008,5,137,2
6479,Wyoming,CEW BLT,16/5/2008,18/5/2008,0,3,2008,5,137,2
6480,Wyoming,CEW Pheromone,16/5/2008,18/5/2008,0,3,2008,5,137,2
6481,Bridgeville,CEW BLT,19/5/2008,21/5/2008,1.33,3,2008,5,140,2
6482,Bridgeville,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6483,Concord,CEW BLT,19/5/2008,21/5/2008,0.33,3,2008,5,140,2
6484,Concord,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6485,Dover,CEW BLT,19/5/2008,21/5/2008,0,3,2008,5,140,2
6486,Dover,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6487,Georgetown,CEW BLT,19/5/2008,21/5/2008,0.33,3,2008,5,140,2
6488,Georgetown,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6489,Harrington,CEW BLT,19/5/2008,21/5/2008,0,3,2008,5,140,2
6490,Harrington,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6491,Laurel,CEW BLT,19/5/2008,21/5/2008,2.66,3,2008,5,140,2
6492,Laurel,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6493,Milford,CEW BLT,19/5/2008,21/5/2008,0,3,2008,5,140,2
6494,Milford,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6495,Rising Sun,CEW BLT,19/5/2008,21/5/2008,0,3,2008,5,140,2
6496,Rising Sun,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6497,Seaford,CEW BLT,19/5/2008,21/5/2008,0,3,2008,5,140,2
6498,Seaford,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6499,Wyoming,CEW BLT,19/5/2008,21/5/2008,0,3,2008,5,140,2
6500,Wyoming,CEW Pheromone,19/5/2008,21/5/2008,0,3,2008,5,140,2
6501,Bridgeville,CEW BLT,22/5/2008,26/5/2008,8,5,2008,5,143,4
6502,Bridgeville,CEW Pheromone,22/5/2008,26/5/2008,1.8,5,2008,5,143,4
6503,Concord,CEW BLT,22/5/2008,26/5/2008,1.4,5,2008,5,143,4
6504,Concord,CEW Pheromone,22/5/2008,26/5/2008,0.4,5,2008,5,143,4
6505,Dover,CEW BLT,22/5/2008,26/5/2008,0.6,5,2008,5,143,4
6506,Dover,CEW Pheromone,22/5/2008,26/5/2008,0.2,5,2008,5,143,4
6507,Georgetown,CEW BLT,22/5/2008,26/5/2008,0.6,5,2008,5,143,4
6508,Georgetown,CEW Pheromone,22/5/2008,26/5/2008,0,5,2008,5,143,4
6509,Harrington,CEW BLT,22/5/2008,26/5/2008,7,5,2008,5,143,4
6510,Harrington,CEW Pheromone,22/5/2008,26/5/2008,0.4,5,2008,5,143,4
6511,Laurel,CEW BLT,22/5/2008,26/5/2008,11.2,5,2008,5,143,4
6512,Laurel,CEW Pheromone,22/5/2008,26/5/2008,0.2,5,2008,5,143,4
6513,Milford,CEW BLT,22/5/2008,26/5/2008,2.4,5,2008,5,143,4
6514,Milford,CEW Pheromone,22/5/2008,26/5/2008,0.4,5,2008,5,143,4
6515,Rising Sun,CEW BLT,22/5/2008,26/5/2008,1.4,5,2008,5,143,4
6516,Rising Sun,CEW Pheromone,22/5/2008,26/5/2008,0,5,2008,5,143,4
6517,Seaford,CEW BLT,22/5/2008,26/5/2008,1.4,5,2008,5,143,4
6518,Seaford,CEW Pheromone,22/5/2008,26/5/2008,0,5,2008,5,143,4
6519,Wyoming,CEW BLT,22/5/2008,26/5/2008,0.6,5,2008,5,143,4
6520,Wyoming,CEW Pheromone,22/5/2008,26/5/2008,0,5,2008,5,143,4
6521,Bridgeville,CEW BLT,27/5/2008,28/5/2008,17.5,2,2008,5,148,1
6522,Bridgeville,CEW Pheromone,27/5/2008,28/5/2008,3,2,2008,5,148,1
6523,Concord,CEW BLT,27/5/2008,28/5/2008,5,2,2008,5,148,1
6524,Concord,CEW Pheromone,27/5/2008,28/5/2008,1,2,2008,5,148,1
6525,Dover,CEW BLT,27/5/2008,28/5/2008,0,2,2008,5,148,1
6526,Dover,CEW Pheromone,27/5/2008,28/5/2008,0,2,2008,5,148,1
6527,Georgetown,CEW BLT,27/5/2008,28/5/2008,1.5,2,2008,5,148,1
6528,Georgetown,CEW Pheromone,27/5/2008,28/5/2008,1.5,2,2008,5,148,1
6529,Harrington,CEW BLT,27/5/2008,28/5/2008,2,2,2008,5,148,1
6530,Harrington,CEW Pheromone,27/5/2008,28/5/2008,2,2,2008,5,148,1
6531,Laurel,CEW BLT,27/5/2008,28/5/2008,14.5,2,2008,5,148,1
6532,Laurel,CEW Pheromone,27/5/2008,28/5/2008,0.5,2,2008,5,148,1
6533,Milford,CEW BLT,27/5/2008,28/5/2008,1.5,2,2008,5,148,1
6534,Milford,CEW Pheromone,27/5/2008,28/5/2008,2,2,2008,5,148,1
6535,Rising Sun,CEW BLT,27/5/2008,28/5/2008,1,2,2008,5,148,1
6536,Rising Sun,CEW Pheromone,27/5/2008,28/5/2008,0,2,2008,5,148,1
6537,Seaford,CEW BLT,27/5/2008,28/5/2008,3.5,2,2008,5,148,1
6538,Seaford,CEW Pheromone,27/5/2008,28/5/2008,1.5,2,2008,5,148,1
6539,Wyoming,CEW BLT,27/5/2008,28/5/2008,1,2,2008,5,148,1
6540,Wyoming,CEW Pheromone,27/5/2008,28/5/2008,0,2,2008,5,148,1
6541,Bridgeville,CEW BLT,29/5/2008,1/6/2008,9.5,4,2008,5,150,3
6542,Bridgeville,CEW Pheromone,29/5/2008,1/6/2008,7.25,4,2008,5,150,3
6543,Concord,CEW BLT,29/5/2008,1/6/2008,5,4,2008,5,150,3
6544,Concord,CEW Pheromone,29/5/2008,1/6/2008,8.5,4,2008,5,150,3
6545,Dover,CEW BLT,29/5/2008,1/6/2008,0.5,4,2008,5,150,3
6546,Dover,CEW Pheromone,29/5/2008,1/6/2008,0.5,4,2008,5,150,3
6547,Georgetown,CEW BLT,29/5/2008,1/6/2008,2,4,2008,5,150,3
6548,Georgetown,CEW Pheromone,29/5/2008,1/6/2008,6.5,4,2008,5,150,3
6549,Harrington,CEW BLT,29/5/2008,1/6/2008,11.5,4,2008,5,150,3
6550,Harrington,CEW Pheromone,29/5/2008,1/6/2008,10.75,4,2008,5,150,3
6551,Laurel,CEW BLT,29/5/2008,1/6/2008,21,4,2008,5,150,3
6552,Laurel,CEW Pheromone,29/5/2008,1/6/2008,5.25,4,2008,5,150,3
6553,Milford,CEW BLT,29/5/2008,1/6/2008,2.75,4,2008,5,150,3
6554,Milford,CEW Pheromone,29/5/2008,1/6/2008,0.5,4,2008,5,150,3
6555,Rising Sun,CEW BLT,29/5/2008,1/6/2008,3.25,4,2008,5,150,3
6556,Rising Sun,CEW Pheromone,29/5/2008,1/6/2008,1,4,2008,5,150,3
6557,Seaford,CEW BLT,29/5/2008,1/6/2008,0.75,4,2008,5,150,3
6558,Seaford,CEW Pheromone,29/5/2008,1/6/2008,5,4,2008,5,150,3
6559,Wyoming,CEW BLT,29/5/2008,1/6/2008,1.25,4,2008,5,150,3
6560,Wyoming,CEW Pheromone,29/5/2008,1/6/2008,1,4,2008,5,150,3
6561,Bridgeville,CEW BLT,2/6/2008,4/6/2008,9.66,3,2008,6,154,2
6562,Bridgeville,CEW Pheromone,2/6/2008,4/6/2008,8,3,2008,6,154,2
6563,Concord,CEW BLT,2/6/2008,4/6/2008,2.33,3,2008,6,154,2
6564,Concord,CEW Pheromone,2/6/2008,4/6/2008,12.66,3,2008,6,154,2
6565,Dover,CEW BLT,2/6/2008,4/6/2008,1,3,2008,6,154,2
6566,Dover,CEW Pheromone,2/6/2008,4/6/2008,3.66,3,2008,6,154,2
6567,Georgetown,CEW BLT,2/6/2008,4/6/2008,0.33,3,2008,6,154,2
6568,Georgetown,CEW Pheromone,2/6/2008,4/6/2008,31.33,3,2008,6,154,2
6569,Harrington,CEW BLT,2/6/2008,4/6/2008,11,3,2008,6,154,2
6570,Harrington,CEW Pheromone,2/6/2008,4/6/2008,25.66,3,2008,6,154,2
6571,Laurel,CEW BLT,2/6/2008,4/6/2008,22,3,2008,6,154,2
6572,Laurel,CEW Pheromone,2/6/2008,4/6/2008,10.66,3,2008,6,154,2
6573,Milford,CEW BLT,2/6/2008,4/6/2008,4,3,2008,6,154,2
6574,Milford,CEW Pheromone,2/6/2008,4/6/2008,1.66,3,2008,6,154,2
6575,Rising Sun,CEW BLT,2/6/2008,4/6/2008,2.66,3,2008,6,154,2
6576,Rising Sun,CEW Pheromone,2/6/2008,4/6/2008,3.66,3,2008,6,154,2
6577,Seaford,CEW BLT,2/6/2008,4/6/2008,2,3,2008,6,154,2
6578,Seaford,CEW Pheromone,2/6/2008,4/6/2008,6.33,3,2008,6,154,2
6579,Wyoming,CEW BLT,2/6/2008,4/6/2008,4,3,2008,6,154,2
6580,Wyoming,CEW Pheromone,2/6/2008,4/6/2008,6.66,3,2008,6,154,2
6581,Bridgeville,CEW BLT,5/6/2008,8/6/2008,13.5,4,2008,6,157,3
6582,Bridgeville,CEW Pheromone,5/6/2008,8/6/2008,8.5,4,2008,6,157,3
6583,Concord,CEW BLT,5/6/2008,8/6/2008,7.5,4,2008,6,157,3
6584,Concord,CEW Pheromone,5/6/2008,8/6/2008,14,4,2008,6,157,3
6585,Dover,CEW BLT,5/6/2008,8/6/2008,0.75,4,2008,6,157,3
6586,Dover,CEW Pheromone,5/6/2008,8/6/2008,11.25,4,2008,6,157,3
6587,Georgetown,CEW Pheromone,5/6/2008,8/6/2008,40.25,4,2008,6,157,3
6588,Harrington,CEW BLT,5/6/2008,8/6/2008,20,4,2008,6,157,3
6589,Harrington,CEW Pheromone,5/6/2008,8/6/2008,77.5,4,2008,6,157,3
6590,Laurel,CEW BLT,5/6/2008,8/6/2008,23.75,4,2008,6,157,3
6591,Milford,CEW BLT,5/6/2008,8/6/2008,5.75,4,2008,6,157,3
6592,Milford,CEW Pheromone,5/6/2008,8/6/2008,2.5,4,2008,6,157,3
6593,Rising Sun,CEW BLT,5/6/2008,8/6/2008,6.25,4,2008,6,157,3
6594,Rising Sun,CEW Pheromone,5/6/2008,8/6/2008,11.5,4,2008,6,157,3
6595,Seaford,CEW BLT,5/6/2008,8/6/2008,8,4,2008,6,157,3
6596,Seaford,CEW Pheromone,5/6/2008,8/6/2008,14,4,2008,6,157,3
6597,Wyoming,CEW BLT,5/6/2008,8/6/2008,13.5,4,2008,6,157,3
6598,Wyoming,CEW Pheromone,5/6/2008,8/6/2008,17,4,2008,6,157,3
6599,Bridgeville,CEW BLT,9/6/2008,11/6/2008,9.66,3,2008,6,161,2
6600,Bridgeville,CEW Pheromone,9/6/2008,11/6/2008,26.66,3,2008,6,161,2
6601,Concord,CEW BLT,9/6/2008,11/6/2008,0.33,3,2008,6,161,2
6602,Concord,CEW Pheromone,9/6/2008,11/6/2008,6.33,3,2008,6,161,2
6603,Dover,CEW BLT,9/6/2008,11/6/2008,3,3,2008,6,161,2
6604,Dover,CEW Pheromone,9/6/2008,11/6/2008,26.66,3,2008,6,161,2
6605,Georgetown,CEW Pheromone,9/6/2008,11/6/2008,22.66,3,2008,6,161,2
6606,Harrington,CEW BLT,9/6/2008,11/6/2008,21,3,2008,6,161,2
6607,Harrington,CEW Pheromone,9/6/2008,11/6/2008,95.66,3,2008,6,161,2
6608,Laurel,CEW BLT,9/6/2008,11/6/2008,3.66,3,2008,6,161,2
6609,Milford,CEW BLT,9/6/2008,11/6/2008,5,3,2008,6,161,2
6610,Milford,CEW Pheromone,9/6/2008,11/6/2008,3.66,3,2008,6,161,2
6611,Rising Sun,CEW BLT,9/6/2008,11/6/2008,4.33,3,2008,6,161,2
6612,Rising Sun,CEW Pheromone,9/6/2008,11/6/2008,42.33,3,2008,6,161,2
6613,Seaford,CEW BLT,9/6/2008,11/6/2008,7,3,2008,6,161,2
6614,Seaford,CEW Pheromone,9/6/2008,11/6/2008,13.66,3,2008,6,161,2
6615,Wyoming,CEW BLT,9/6/2008,11/6/2008,24.33,3,2008,6,161,2
6616,Wyoming,CEW Pheromone,9/6/2008,11/6/2008,24,3,2008,6,161,2
6617,Bridgeville,CEW BLT,12/6/2008,15/6/2008,8.25,4,2008,6,164,3
6618,Bridgeville,CEW Pheromone,12/6/2008,15/6/2008,14,4,2008,6,164,3
6619,Concord,CEW BLT,12/6/2008,15/6/2008,0.5,4,2008,6,164,3
6620,Concord,CEW Pheromone,12/6/2008,15/6/2008,1.25,4,2008,6,164,3
6621,Dover,CEW BLT,12/6/2008,15/6/2008,0.75,4,2008,6,164,3
6622,Dover,CEW Pheromone,12/6/2008,15/6/2008,31.75,4,2008,6,164,3
6623,Georgetown,CEW BLT,12/6/2008,15/6/2008,3.75,4,2008,6,164,3
6624,Georgetown,CEW Pheromone,12/6/2008,15/6/2008,11.25,4,2008,6,164,3
6625,Harrington,CEW BLT,12/6/2008,15/6/2008,5,4,2008,6,164,3
6626,Harrington,CEW Pheromone,12/6/2008,15/6/2008,34,4,2008,6,164,3
6627,Laurel,CEW BLT,12/6/2008,15/6/2008,3.5,4,2008,6,164,3
6628,Laurel,CEW Pheromone,12/6/2008,15/6/2008,2.25,4,2008,6,164,3
6629,Milford,CEW BLT,12/6/2008,15/6/2008,1.25,4,2008,6,164,3
6630,Milford,CEW Pheromone,12/6/2008,15/6/2008,2.5,4,2008,6,164,3
6631,Rising Sun,CEW BLT,12/6/2008,15/6/2008,6.5,4,2008,6,164,3
6632,Rising Sun,CEW Pheromone,12/6/2008,15/6/2008,31.25,4,2008,6,164,3
6633,Seaford,CEW BLT,12/6/2008,15/6/2008,4.5,4,2008,6,164,3
6634,Seaford,CEW Pheromone,12/6/2008,15/6/2008,8,4,2008,6,164,3
6635,Wyoming,CEW BLT,12/6/2008,15/6/2008,17.25,4,2008,6,164,3
6636,Wyoming,CEW Pheromone,12/6/2008,15/6/2008,14.25,4,2008,6,164,3
6637,Bridgeville,CEW BLT,16/6/2008,18/6/2008,0.66,3,2008,6,168,2
6638,Bridgeville,CEW Pheromone,16/6/2008,18/6/2008,3.66,3,2008,6,168,2
6639,Concord,CEW BLT,16/6/2008,18/6/2008,0,3,2008,6,168,2
6640,Concord,CEW Pheromone,16/6/2008,18/6/2008,2,3,2008,6,168,2
6641,Dover,CEW BLT,16/6/2008,18/6/2008,0,3,2008,6,168,2
6642,Dover,CEW Pheromone,16/6/2008,18/6/2008,40.33,3,2008,6,168,2
6643,Georgetown,CEW BLT,16/6/2008,18/6/2008,0.33,3,2008,6,168,2
6644,Georgetown,CEW Pheromone,16/6/2008,18/6/2008,16,3,2008,6,168,2
6645,Harrington,CEW BLT,16/6/2008,18/6/2008,0.33,3,2008,6,168,2
6646,Harrington,CEW Pheromone,16/6/2008,18/6/2008,46.66,3,2008,6,168,2
6647,Laurel,CEW BLT,16/6/2008,18/6/2008,3,3,2008,6,168,2
6648,Laurel,CEW Pheromone,16/6/2008,18/6/2008,4,3,2008,6,168,2
6649,Milford,CEW BLT,16/6/2008,18/6/2008,1,3,2008,6,168,2
6650,Milford,CEW Pheromone,16/6/2008,18/6/2008,9,3,2008,6,168,2
6651,Rising Sun,CEW BLT,16/6/2008,18/6/2008,0.66,3,2008,6,168,2
6652,Rising Sun,CEW Pheromone,16/6/2008,18/6/2008,28.33,3,2008,6,168,2
6653,Seaford,CEW BLT,16/6/2008,18/6/2008,0,3,2008,6,168,2
6654,Seaford,CEW Pheromone,16/6/2008,18/6/2008,3.33,3,2008,6,168,2
6655,Wyoming,CEW BLT,16/6/2008,18/6/2008,3,3,2008,6,168,2
6656,Wyoming,CEW Pheromone,16/6/2008,18/6/2008,9.33,3,2008,6,168,2
6657,Bridgeville,CEW BLT,19/6/2008,22/6/2008,4,4,2008,6,171,3
6658,Bridgeville,CEW Pheromone,19/6/2008,22/6/2008,3,4,2008,6,171,3
6659,Concord,CEW BLT,19/6/2008,22/6/2008,0.25,4,2008,6,171,3
6660,Concord,CEW Pheromone,19/6/2008,22/6/2008,2.25,4,2008,6,171,3
6661,Dover,CEW BLT,19/6/2008,22/6/2008,0,4,2008,6,171,3
6662,Dover,CEW Pheromone,19/6/2008,22/6/2008,16.25,4,2008,6,171,3
6663,Georgetown,CEW BLT,19/6/2008,22/6/2008,0.5,4,2008,6,171,3
6664,Georgetown,CEW Pheromone,19/6/2008,22/6/2008,9.5,4,2008,6,171,3
6665,Harrington,CEW BLT,19/6/2008,22/6/2008,1.75,4,2008,6,171,3
6666,Harrington,CEW Pheromone,19/6/2008,22/6/2008,45.5,4,2008,6,171,3
6667,Laurel,CEW BLT,19/6/2008,22/6/2008,4.75,4,2008,6,171,3
6668,Laurel,CEW Pheromone,19/6/2008,22/6/2008,5.25,4,2008,6,171,3
6669,Milford,CEW BLT,19/6/2008,22/6/2008,1,4,2008,6,171,3
6670,Milford,CEW Pheromone,19/6/2008,22/6/2008,8.75,4,2008,6,171,3
6671,Rising Sun,CEW BLT,19/6/2008,22/6/2008,4.25,4,2008,6,171,3
6672,Rising Sun,CEW Pheromone,19/6/2008,22/6/2008,69,4,2008,6,171,3
6673,Seaford,CEW BLT,19/6/2008,22/6/2008,2.25,4,2008,6,171,3
6674,Seaford,CEW Pheromone,19/6/2008,22/6/2008,2.75,4,2008,6,171,3
6675,Wyoming,CEW BLT,19/6/2008,22/6/2008,4,4,2008,6,171,3
6676,Wyoming,CEW Pheromone,19/6/2008,22/6/2008,7.5,4,2008,6,171,3
6677,Bridgeville,CEW BLT,23/6/2008,25/6/2008,2.33,3,2008,6,175,2
6678,Bridgeville,CEW Pheromone,23/6/2008,25/6/2008,3,3,2008,6,175,2
6679,Concord,CEW BLT,23/6/2008,25/6/2008,1,3,2008,6,175,2
6680,Concord,CEW Pheromone,23/6/2008,25/6/2008,0.33,3,2008,6,175,2
6681,Dover,CEW BLT,23/6/2008,25/6/2008,0.33,3,2008,6,175,2
6682,Dover,CEW Pheromone,23/6/2008,25/6/2008,7.33,3,2008,6,175,2
6683,Georgetown,CEW BLT,23/6/2008,25/6/2008,1,3,2008,6,175,2
6684,Georgetown,CEW Pheromone,23/6/2008,25/6/2008,5.66,3,2008,6,175,2
6685,Harrington,CEW BLT,23/6/2008,25/6/2008,1.33,3,2008,6,175,2
6686,Harrington,CEW Pheromone,23/6/2008,25/6/2008,23.66,3,2008,6,175,2
6687,Laurel,CEW BLT,23/6/2008,25/6/2008,0.33,3,2008,6,175,2
6688,Laurel,CEW Pheromone,23/6/2008,25/6/2008,1.66,3,2008,6,175,2
6689,Milford,CEW BLT,23/6/2008,25/6/2008,1.66,3,2008,6,175,2
6690,Milford,CEW Pheromone,23/6/2008,25/6/2008,10,3,2008,6,175,2
6691,Rising Sun,CEW BLT,23/6/2008,25/6/2008,3.66,3,2008,6,175,2
6692,Rising Sun,CEW Pheromone,23/6/2008,25/6/2008,44.33,3,2008,6,175,2
6693,Seaford,CEW BLT,23/6/2008,25/6/2008,0.33,3,2008,6,175,2
6694,Seaford,CEW Pheromone,23/6/2008,25/6/2008,0.66,3,2008,6,175,2
6695,Wyoming,CEW BLT,23/6/2008,25/6/2008,1.66,3,2008,6,175,2
6696,Wyoming,CEW Pheromone,23/6/2008,25/6/2008,3.66,3,2008,6,175,2
6697,Bridgeville,CEW BLT,26/6/2008,28/6/2008,0.33,3,2008,6,178,2
6698,Bridgeville,CEW Pheromone,26/6/2008,28/6/2008,5,3,2008,6,178,2
6699,Concord,CEW BLT,26/6/2008,28/6/2008,0.33,3,2008,6,178,2
6700,Concord,CEW Pheromone,26/6/2008,28/6/2008,1.33,3,2008,6,178,2
6701,Dover,CEW BLT,26/6/2008,28/6/2008,0.66,3,2008,6,178,2
6702,Dover,CEW Pheromone,26/6/2008,28/6/2008,4.66,3,2008,6,178,2
6703,Georgetown,CEW BLT,26/6/2008,28/6/2008,0.33,3,2008,6,178,2
6704,Georgetown,CEW Pheromone,26/6/2008,28/6/2008,5,3,2008,6,178,2
6705,Harrington,CEW BLT,26/6/2008,28/6/2008,1.33,3,2008,6,178,2
6706,Harrington,CEW Pheromone,26/6/2008,28/6/2008,11.33,3,2008,6,178,2
6707,Laurel,CEW BLT,26/6/2008,28/6/2008,1.66,3,2008,6,178,2
6708,Laurel,CEW Pheromone,26/6/2008,28/6/2008,1.66,3,2008,6,178,2
6709,Milford,CEW BLT,26/6/2008,28/6/2008,4,3,2008,6,178,2
